"id","protein_id","hits_to","query_protein_length","percentage_phage_coat","percentage_encapsulin","enc_perc_fraction","group","clan_phagecoat_percentage","clan_phagecoat_percentage_adjusted","query_genome_length","encapsulin_coverage","mcp_coverage","mcp_percentage","total_aligned","encapsulin_fraction","query_genome_length_kbp"
"YP_010754056.1","YP_010754056.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41665,NA,NA,NA,NA,0,41.665
"YP_010753985.1","YP_010753985.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41531,NA,NA,NA,NA,0,41.531
"YP_010753916.1","YP_010753916.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41471,NA,NA,NA,NA,0,41.471
"YP_010753848.1","YP_010753848.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41814,NA,NA,NA,NA,0,41.814
"YP_010753780.1","YP_010753780.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41147,NA,NA,NA,NA,0,41.147
"YP_010753710.1","YP_010753710.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41510,NA,NA,NA,NA,0,41.51
"YP_010753641.1","YP_010753641.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41685,NA,NA,NA,NA,0,41.685
"YP_010753571.1","YP_010753571.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41379,NA,NA,NA,NA,0,41.379
"YP_010664374.1","YP_010664374.1","Phage_cap_P2",343,91.25,0,0,"Fringe",91.25,91.25,29180,NA,NA,NA,NA,0,29.18
"YP_010753502.1","YP_010753502.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41261,NA,NA,NA,NA,0,41.261
"YP_010753432.1","YP_010753432.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41448,NA,NA,NA,NA,0,41.448
"YP_010753364.1","YP_010753364.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41003,NA,NA,NA,NA,0,41.003
"YP_010753295.1","YP_010753295.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41200,NA,NA,NA,NA,0,41.2
"YP_010753227.1","YP_010753227.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41340,NA,NA,NA,NA,0,41.34
"YP_010753157.1","YP_010753157.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41417,NA,NA,NA,NA,0,41.417
"YP_010753089.1","YP_010753089.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,41195,NA,NA,NA,NA,0,41.195
"YP_010753020.1","YP_010753020.1","Phage_capsid",393,66.41,0,0,"Refseq",66.41,66.41,40883,NA,NA,NA,NA,0,40.883
"YP_009620511.1","YP_009620511.1","HBS1_N|Linocin_M18|Phage_capsid|Phage_fiber_C",417,66.43,29.02,43.68508204,"Refseq",66.43,66.43,42475,NA,NA,NA,NA,0.4368508204,42.475
"YP_008240963.1","YP_008240963.1","DUF4358|DUF5388|Phage_capsid",414,66.43,0,0,"Refseq",66.43,66.43,39189,NA,NA,NA,NA,0,39.189
"YP_009838908.1","YP_009838908.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,38526,NA,NA,NA,NA,0,38.526
"YP_009838841.1","YP_009838841.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,38675,NA,NA,NA,NA,0,38.675
"YP_009838776.1","YP_009838776.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37947,NA,NA,NA,NA,0,37.947
"YP_009838705.1","YP_009838705.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,40769,NA,NA,NA,NA,0,40.769
"YP_009838636.1","YP_009838636.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,43126,NA,NA,NA,NA,0,43.126
"YP_009836624.1","YP_009836624.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,39778,NA,NA,NA,NA,0,39.778
"YP_009836549.1","YP_009836549.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,42276,NA,NA,NA,NA,0,42.276
"YP_009836484.1","YP_009836484.1","ATP-synt_DE|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37880,NA,NA,NA,NA,0,37.88
"YP_009836414.1","YP_009836414.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,40035,NA,NA,NA,NA,0,40.035
"YP_009836335.1","YP_009836335.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,40611,NA,NA,NA,NA,0,40.611
"YP_009836262.1","YP_009836262.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,39485,NA,NA,NA,NA,0,39.485
"YP_009598528.1","YP_009598528.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,41152,NA,NA,NA,NA,0,41.152
"YP_009593414.1","YP_009593414.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37994,NA,NA,NA,NA,0,37.994
"YP_009224871.1","YP_009224871.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37990,NA,NA,NA,NA,0,37.99
"YP_009203450.1","YP_009203450.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,43724,NA,NA,NA,NA,0,43.724
"YP_009203207.1","YP_009203207.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37995,NA,NA,NA,NA,0,37.995
"YP_009201915.1","YP_009201915.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,41149,NA,NA,NA,NA,0,41.149
"YP_009197950.1","YP_009197950.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,37246,NA,NA,NA,NA,0,37.246
"YP_009195195.1","YP_009195195.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,35644,NA,NA,NA,NA,0,35.644
"YP_008320341.1","YP_008320341.1","ATP-synt_DE|Acyl_transf_2|Cnn_1N|DUF2205|HALZ|Phage_capsid|Spectrin",376,66.49,0,0,"Refseq",66.49,66.49,41294,NA,NA,NA,NA,0,41.294
"YP_009783982.1","YP_009783982.1","Phage_capsid",428,66.59,0,0,"Refseq",66.59,66.59,80617,NA,NA,NA,NA,0,80.617
"YP_009786014.1","YP_009786014.1","DUF2827|Phage_capsid",429,66.67,0,0,"Refseq",66.67,66.67,73787,NA,NA,NA,NA,0,73.787
"YP_008241781.1","YP_008241781.1","CaM_bind|DUF2570|Dor1|HIP1_clath_bdg|PFL-like|Phage_capsid",422,67.3,0,0,"Refseq",67.3,67.3,57447,NA,NA,NA,NA,0,57.447
"YP_010742651.1","YP_010742651.1","APG6_N|COG3_N|DUF4349|Osmo_CC|Phage_capsid|z-alpha",400,67.5,0,0,"Refseq",67.5,67.5,37369,NA,NA,NA,NA,0,37.369
"YP_010842733.1","YP_010842733.1","Phage_capsid",437,67.51,0,0,"Refseq",67.51,67.51,40579,NA,NA,NA,NA,0,40.579
"YP_010842669.1","YP_010842669.1","Phage_capsid|Phasin_2",437,67.51,0,0,"Refseq",67.51,67.51,41500,NA,NA,NA,NA,0,41.5
"YP_010842604.1","YP_010842604.1","Phage_capsid|Phasin_2",437,67.51,0,0,"Refseq",67.51,67.51,40547,NA,NA,NA,NA,0,40.547
"YP_010842544.1","YP_010842544.1","Phage_capsid",437,67.51,0,0,"Refseq",67.51,67.51,39295,NA,NA,NA,NA,0,39.295
"YP_010739779.1","YP_010739779.1","LUC7|Mu-like_Pro|Phage_capsid|SpoVR",395,67.59,0,0,"Refseq",67.59,67.59,39660,NA,NA,NA,NA,0,39.66
"YP_010739964.1","YP_010739964.1","LUC7|Phage_capsid|SpoVR",392,68.11,0,0,"Refseq",68.11,68.11,39399,NA,NA,NA,NA,0,39.399
"YP_010739901.1","YP_010739901.1","LUC7|Mu-like_Pro|Phage_capsid|SpoVR",392,68.11,0,0,"Refseq",68.11,68.11,40353,NA,NA,NA,NA,0,40.353
"YP_010739720.1","YP_010739720.1","Knl1_RWD_C|LUC7|PGBA_C|Phage_capsid",392,68.11,0,0,"Refseq",68.11,68.11,39748,NA,NA,NA,NA,0,39.748
"YP_010739609.1","YP_010739609.1","LUC7|Phage_capsid",392,68.11,0,0,"Refseq",68.11,68.11,38554,NA,NA,NA,NA,0,38.554
"YP_010739503.1","YP_010739503.1","LUC7|Phage_capsid|SpoVR",392,68.11,0,0,"Refseq",68.11,68.11,38067,NA,NA,NA,NA,0,38.067
"YP_010739447.1","YP_010739447.1","LUC7|Phage_capsid|SpoVR",392,68.11,0,0,"Refseq",68.11,68.11,39549,NA,NA,NA,NA,0,39.549
"YP_338137.1","YP_338137.1","LUC7|Phage_capsid|SpoVR",392,68.11,0,0,"Refseq",68.11,68.11,36615,NA,NA,NA,NA,0,36.615
"YP_010077299.1","YP_010077299.1","Gp23",54,68.52,0,0,"Refseq",68.52,68.52,169604,NA,NA,NA,NA,0,169.604
"YP_010050109.1","YP_010050109.1","Phage_capsid",415,68.92,0,0,"Refseq",68.92,68.92,43603,NA,NA,NA,NA,0,43.603
"YP_010049864.1","YP_010049864.1","Phage_capsid",415,68.92,0,0,"Refseq",68.92,68.92,43089,NA,NA,NA,NA,0,43.089
"YP_010114617.1","YP_010114617.1","Gp23",536,69.03,0,0,"Refseq",69.03,69.03,160410,NA,NA,NA,NA,0,160.41
"YP_009226055.1","YP_009226055.1","CENP-H|FapA|Fib_alpha|L_lactis_ph-MCP|MRPL52|Phage_capsid|Sec10_N|Seryl_tRNA_N|Spectrin|TMPIT|Tropomyosin|XhlA",404,69.31,0,0,"Refseq",69.31,69.31,33399,NA,NA,NA,NA,0,33.399
"YP_010050880.1","YP_010050880.1","Phage_capsid",416,69.71,0,0,"Refseq",69.71,69.71,43143,NA,NA,NA,NA,0,43.143
"YP_009854220.1","YP_009854220.1","Gp23",452,70.35,0,0,"Refseq",70.35,70.35,148180,NA,NA,NA,NA,0,148.18
"YP_010754218.1","YP_010754218.1","Phage_capsid",409,70.42,0,0,"Refseq",70.42,70.42,34742,NA,NA,NA,NA,0,34.742
"YP_010672515.1","YP_010672515.1","Big_2|DUF5309|DUF6351|HL_N-beta|Polyketide_cyc2|T2SS-T3SS_pil_N",410,70.49,0,0,"Refseq",70.49,70.49,86289,NA,NA,NA,NA,0,86.289
"NP_536362.1","NP_536362.1","Abc1-like|Phage_capsid|TolA_bind_tri",435,70.8,0,0,"Refseq",70.8,70.8,53373,NA,NA,NA,NA,0,53.373
"YP_009639740.1","YP_009639740.1","Phage_capsid",426,70.89,0,0,"Refseq",70.89,70.89,43193,NA,NA,NA,NA,0,43.193
"YP_009620442.1","YP_009620442.1","Linocin_M18|Phage_capsid|Seryl_tRNA_N|YPEB_N",414,71.26,19.32,27.11198428,"Refseq",71.26,71.26,44408,NA,NA,NA,NA,0.2711198428,44.408
"YP_009833523.1","YP_009833523.1","Phage_capsid",422,72.04,0,0,"Refseq",72.04,72.04,32651,NA,NA,NA,NA,0,32.651
"YP_009226576.1","YP_009226576.1","Phage_capsid",422,72.04,0,0,"Refseq",72.04,72.04,33596,NA,NA,NA,NA,0,33.596
"YP_009217639.1","YP_009217639.1","Phage_capsid",422,72.04,0,0,"Refseq",72.04,72.04,32000,NA,NA,NA,NA,0,32
"YP_006990559.1","YP_006990559.1","Phage_capsid",422,72.04,0,0,"Refseq",72.04,72.04,31674,NA,NA,NA,NA,0,31.674
"YP_007349040.1","YP_007349040.1","Gp23",441,72.11,0,0,"Refseq",72.11,72.11,157834,NA,NA,NA,NA,0,157.834
"YP_009213078.1","YP_009213078.1","Phage_capsid",422,72.27,0,0,"Refseq",72.27,72.27,32846,NA,NA,NA,NA,0,32.846
"YP_009201992.1","YP_009201992.1","Phage_capsid",422,72.27,0,0,"Refseq",72.27,72.27,33274,NA,NA,NA,NA,0,33.274
"YP_010050948.1","YP_010050948.1","Linocin_M18|Phage_capsid",421,72.45,26.6,36.71497585,"Refseq",72.45,72.45,43099,NA,NA,NA,NA,0.3671497585,43.099
"YP_009610227.1","YP_009610227.1","Phage_capsid",434,72.58,0,0,"Refseq",72.58,72.58,39122,NA,NA,NA,NA,0,39.122
"YP_010845336.1","YP_010845336.1","DUF2184|Linocin_M18",344,72.67,36.92,50.80500894,"Refseq",72.67,72.67,50725,NA,NA,NA,NA,0.5080500894,50.725
"YP_010845275.1","YP_010845275.1","DUF2184|Linocin_M18",344,72.67,36.92,50.80500894,"Refseq",72.67,72.67,51780,NA,NA,NA,NA,0.5080500894,51.78
"YP_010845189.1","YP_010845189.1","DUF2184|Linocin_M18",343,72.89,36.15,49.59528056,"Refseq",72.89,72.89,53372,NA,NA,NA,NA,0.4959528056,53.372
"YP_009951482.1","YP_009951482.1","Phage_capsid",268,73.51,0,0,"Refseq",73.51,73.51,60618,NA,NA,NA,NA,0,60.618
"YP_010752397.1","YP_010752397.1","Phage_capsid|QRPTase_N",394,73.86,0,0,"Refseq",73.86,73.86,41522,NA,NA,NA,NA,0,41.522
"YP_010761392.1","YP_010761392.1","DUF2184|Linocin_M18|TEDC1",320,74.38,36.56,49.15299812,"Refseq",74.38,74.38,49833,NA,NA,NA,NA,0.4915299812,49.833
"YP_010357483.1","YP_010357483.1","DUF3888|Phage_cap_E",425,74.59,0,0,"Refseq",74.59,74.59,53385,NA,NA,NA,NA,0,53.385
"YP_009223915.1","YP_009223915.1","Phage_cap_E",396,74.75,0,0,"Refseq",74.75,74.75,75987,NA,NA,NA,NA,0,75.987
"YP_009222460.1","YP_009222460.1","Phage_cap_E",396,74.75,0,0,"Refseq",74.75,74.75,76276,NA,NA,NA,NA,0,76.276
"YP_009215217.1","YP_009215217.1","Phage_cap_E",396,74.75,0,0,"Refseq",74.75,74.75,75167,NA,NA,NA,NA,0,75.167
"YP_010844347.1","YP_010844347.1","DUF2184|SPDY",336,75,0,0,"Refseq",75,75,53559,NA,NA,NA,NA,0,53.559
"YP_009279167.1","YP_009279167.1","Gp23",56,75,0,0,"Refseq",75,75,168993,NA,NA,NA,NA,0,168.993
"YP_010649489.1","YP_010649489.1","Phage_capsid",438,75.11,0,0,"Refseq",75.11,75.11,39448,NA,NA,NA,NA,0,39.448
"YP_010107338.1","YP_010107338.1","Gp23",452,75.66,0,0,"Refseq",75.66,75.66,151073,NA,NA,NA,NA,0,151.073
"YP_009963291.1","YP_009963291.1","Bcl-2|P22_CoatProtein",273,75.82,0,0,"Refseq",75.82,75.82,59093,NA,NA,NA,NA,0,59.093
"YP_009959472.1","YP_009959472.1","Bcl-2|P22_CoatProtein",273,75.82,0,0,"Refseq",75.82,75.82,58074,NA,NA,NA,NA,0,58.074
"YP_009954794.1","YP_009954794.1","Bcl-2|P22_CoatProtein",273,75.82,0,0,"Refseq",75.82,75.82,59815,NA,NA,NA,NA,0,59.815
"YP_009189728.1","YP_009189728.1","Bcl-2|P22_CoatProtein",273,75.82,0,0,"Refseq",75.82,75.82,56669,NA,NA,NA,NA,0,56.669
"YP_008241365.1","YP_008241365.1","DUF1104|DUF4358|DUF5388|PLC-beta_C|Phage_capsid",414,75.85,0,0,"Refseq",75.85,75.85,38776,NA,NA,NA,NA,0,38.776
"YP_008241026.1","YP_008241026.1","DUF1104|DUF4358|DUF5388|PLC-beta_C|Phage_capsid",414,75.85,0,0,"Refseq",75.85,75.85,39148,NA,NA,NA,NA,0,39.148
"YP_009963503.1","YP_009963503.1","HbpS-like|P22_CoatProtein",273,76.19,0,0,"Refseq",76.19,76.19,58079,NA,NA,NA,NA,0,58.079
"YP_009962046.1","YP_009962046.1","Bcl-2|HbpS-like|P22_CoatProtein",273,76.19,0,0,"Refseq",76.19,76.19,59540,NA,NA,NA,NA,0,59.54
"YP_009822536.1","YP_009822536.1","Gp23",440,77.27,0,0,"Refseq",77.27,77.27,158607,NA,NA,NA,NA,0,158.607
"YP_009841928.1","YP_009841928.1","Gp23",441,77.32,0,0,"Refseq",77.32,77.32,159398,NA,NA,NA,NA,0,159.398
"YP_009889361.1","YP_009889361.1","Gp23",440,77.5,0,0,"Refseq",77.5,77.5,158706,NA,NA,NA,NA,0,158.706
"YP_009884753.1","YP_009884753.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,160795,NA,NA,NA,NA,0,160.795
"YP_009883481.1","YP_009883481.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,157741,NA,NA,NA,NA,0,157.741
"YP_009880342.1","YP_009880342.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,158143,NA,NA,NA,NA,0,158.143
"YP_008770886.1","YP_008770886.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,154701,NA,NA,NA,NA,0,154.701
"YP_009021418.1","YP_009021418.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,152460,NA,NA,NA,NA,0,152.46
"YP_008771677.1","YP_008771677.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,156338,NA,NA,NA,NA,0,156.338
"YP_007002787.1","YP_007002787.1","Gp23",440,77.95,0,0,"Refseq",77.95,77.95,156628,NA,NA,NA,NA,0,156.628
"YP_009777898.1","YP_009777898.1","Gp10A-like",354,77.97,0,0,"Refseq",77.97,77.97,43552,NA,NA,NA,NA,0,43.552
"YP_009591313.1","YP_009591313.1","HbpS-like|P22_CoatProtein",273,78.39,0,0,"Refseq",78.39,78.39,57701,NA,NA,NA,NA,0,57.701
"YP_009957622.1","YP_009957622.1","P22_CoatProtein",273,78.39,0,0,"Refseq",78.39,78.39,57754,NA,NA,NA,NA,0,57.754
"YP_009963399.1","YP_009963399.1","HbpS-like|P22_CoatProtein",273,78.39,0,0,"Refseq",78.39,78.39,58608,NA,NA,NA,NA,0,58.608
"YP_009958548.1","YP_009958548.1","Bcl-2|HbpS-like|P22_CoatProtein",273,78.39,0,0,"Refseq",78.39,78.39,60190,NA,NA,NA,NA,0,60.19
"YP_009202523.1","YP_009202523.1","HbpS-like|P22_CoatProtein",273,78.39,0,0,"Refseq",78.39,78.39,57293,NA,NA,NA,NA,0,57.293
"YP_006560245.1","YP_006560245.1","AhpC-TSA_2|Phage_capsid",437,78.49,0,0,"Refseq",78.49,78.49,31766,NA,NA,NA,NA,0,31.766
"YP_009595163.1","YP_009595163.1","DUF1923|Phage_cap_E",337,78.64,0,0,"Refseq",78.64,78.64,58951,NA,NA,NA,NA,0,58.951
"YP_010051101.1","YP_010051101.1","Phage_capsid|QRPTase_N",435,79.08,0,0,"Refseq",79.08,79.08,44904,NA,NA,NA,NA,0,44.904
"YP_009882856.1","YP_009882856.1","Gp23",440,79.77,0,0,"Refseq",79.77,79.77,158755,NA,NA,NA,NA,0,158.755
"YP_010842821.1","YP_010842821.1","Phage_cap_E",356,79.78,0,0,"Refseq",79.78,79.78,68064,NA,NA,NA,NA,0,68.064
"YP_010104701.1","YP_010104701.1","Phage_cap_E",355,80,0,0,"Refseq",80,80,64714,NA,NA,NA,NA,0,64.714
"YP_007237460.1","YP_007237460.1","Gp23",440,80,0,0,"Refseq",80,80,152427,NA,NA,NA,NA,0,152.427
"YP_009102943.1","YP_009102943.1","Gp23",440,80,0,0,"Refseq",80,80,155346,NA,NA,NA,NA,0,155.346
"NP_938058.1","NP_938058.1","Phage_capsid",307,80.13,0,0,"Refseq",80.13,80.13,33507,NA,NA,NA,NA,0,33.507
"YP_009275365.1","YP_009275365.1","Phage_capsid|QRPTase_N",429,80.19,0,0,"Refseq",80.19,80.19,45858,NA,NA,NA,NA,0,45.858
"YP_009273943.1","YP_009273943.1","Phage_capsid|QRPTase_N",429,80.19,0,0,"Refseq",80.19,80.19,45858,NA,NA,NA,NA,0,45.858
"YP_010051743.1","YP_010051743.1","Phage_capsid",300,80.33,0,0,"Refseq",80.33,80.33,44842,NA,NA,NA,NA,0,44.842
"YP_010773299.1","YP_010773299.1","DASH_Hsk3|OmpH|Phage_Mu_Gam|Phage_capsid|Sec10_N",395,80.51,0,0,"Refseq",80.51,80.51,54250,NA,NA,NA,NA,0,54.25
"YP_009198044.1","YP_009198044.1","CBD_PlyG|Cas_Csd1|Phage_capsid",300,80.67,0,0,"Refseq",80.67,80.67,44492,NA,NA,NA,NA,0,44.492
"YP_009273333.1","YP_009273333.1","DUF3272|DUF4449|Phage_capsid",379,80.74,0,0,"Refseq",80.74,80.74,38975,NA,NA,NA,NA,0,38.975
"YP_006586.1","YP_006586.1","FlxA|Phage_capsid",428,80.84,0,0,"Refseq",80.84,80.84,51601,NA,NA,NA,NA,0,51.601
"YP_009856192.1","YP_009856192.1","Phage_cap_E",350,81.14,0,0,"Refseq",81.14,81.14,56391,NA,NA,NA,NA,0,56.391
"YP_009845813.1","YP_009845813.1","Gp23",449,81.74,0,0,"Refseq",81.74,81.74,144685,NA,NA,NA,NA,0,144.685
"YP_009908708.1","YP_009908708.1","Phage_capsid",308,81.82,0,0,"Refseq",81.82,81.82,41793,NA,NA,NA,NA,0,41.793
"YP_009908645.1","YP_009908645.1","Phage_capsid",308,81.82,0,0,"Refseq",81.82,81.82,41670,NA,NA,NA,NA,0,41.67
"YP_009623170.1","YP_009623170.1","Phage_capsid",308,81.82,0,0,"Refseq",81.82,81.82,41525,NA,NA,NA,NA,0,41.525
"YP_010097432.1","YP_010097432.1","Phage_cap_E",353,81.87,0,0,"Refseq",81.87,81.87,64105,NA,NA,NA,NA,0,64.105
"YP_010761302.1","YP_010761302.1","Phage_cap_E",339,82.3,0,0,"Refseq",82.3,82.3,50446,NA,NA,NA,NA,0,50.446
"YP_010101156.1","YP_010101156.1","Phage_cap_E",356,82.3,0,0,"Refseq",82.3,82.3,67662,NA,NA,NA,NA,0,67.662
"YP_010098824.1","YP_010098824.1","Phage_cap_E",356,82.3,0,0,"Refseq",82.3,82.3,68626,NA,NA,NA,NA,0,68.626
"YP_010092599.1","YP_010092599.1","Phage_cap_E",356,82.3,0,0,"Refseq",82.3,82.3,65869,NA,NA,NA,NA,0,65.869
"YP_009324401.1","YP_009324401.1","Phage_cap_E",345,82.32,0,0,"Refseq",82.32,82.32,49979,NA,NA,NA,NA,0,49.979
"YP_010093840.1","YP_010093840.1","DUF3334|Phage_cap_E",353,82.44,0,0,"Refseq",82.44,82.44,67527,NA,NA,NA,NA,0,67.527
"YP_009104111.1","YP_009104111.1","DUF294_C|Phage_cap_E",339,82.6,0,0,"Refseq",82.6,82.6,139004,NA,NA,NA,NA,0,139.004
"YP_010098733.1","YP_010098733.1","DUF3334|Phage_cap_E",353,82.72,0,0,"Refseq",82.72,82.72,66808,NA,NA,NA,NA,0,66.808
"YP_010843009.1","YP_010843009.1","Gp23|ORC5_C|ORF_12_N",308,82.79,0,0,"Refseq",82.79,82.79,346602,NA,NA,NA,NA,0,346.602
"YP_009833136.1","YP_009833136.1","Gp23",451,82.93,0,0,"Refseq",82.93,82.93,144974,NA,NA,NA,NA,0,144.974
"YP_010051479.1","YP_010051479.1","Phage_capsid",300,83.33,0,0,"Refseq",83.33,83.33,45389,NA,NA,NA,NA,0,45.389
"YP_009209490.1","YP_009209490.1","Phage_capsid",300,83.33,0,0,"Refseq",83.33,83.33,45161,NA,NA,NA,NA,0,45.161
"YP_010104610.1","YP_010104610.1","Phage_cap_E",355,83.66,0,0,"Refseq",83.66,83.66,66184,NA,NA,NA,NA,0,66.184
"YP_010101246.1","YP_010101246.1","Phage_cap_E",355,83.66,0,0,"Refseq",83.66,83.66,65218,NA,NA,NA,NA,0,65.218
"YP_010098008.1","YP_010098008.1","Phage_cap_E",355,83.66,0,0,"Refseq",83.66,83.66,64370,NA,NA,NA,NA,0,64.37
"YP_010742548.1","YP_010742548.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,44882,NA,NA,NA,NA,0,44.882
"YP_010742283.1","YP_010742283.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,44612,NA,NA,NA,NA,0,44.612
"YP_010742111.1","YP_010742111.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,44887,NA,NA,NA,NA,0,44.887
"YP_010741246.1","YP_010741246.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,44550,NA,NA,NA,NA,0,44.55
"YP_010740936.1","YP_010740936.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,43627,NA,NA,NA,NA,0,43.627
"YP_010740730.1","YP_010740730.1","Gp13-like",366,83.88,0,0,"Refseq",83.88,83.88,45243,NA,NA,NA,NA,0,45.243
"YP_010740603.1","YP_010740603.1","Gp13-like",367,83.92,0,0,"Refseq",83.92,83.92,43104,NA,NA,NA,NA,0,43.104
"YP_009130728.1","YP_009130728.1","Phage_capsid",326,84.05,0,0,"Refseq",84.05,84.05,44714,NA,NA,NA,NA,0,44.714
"YP_009791519.1","YP_009791519.1","Phage_cap_E",346,84.1,0,0,"Refseq",84.1,84.1,120295,NA,NA,NA,NA,0,120.295
"YP_009624205.1","YP_009624205.1","Phage_capsid",322,84.16,0,0,"Refseq",84.16,84.16,39403,NA,NA,NA,NA,0,39.403
"YP_010079586.1","YP_010079586.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,43134,NA,NA,NA,NA,0,43.134
"YP_010079458.1","YP_010079458.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,44384,NA,NA,NA,NA,0,44.384
"YP_002332517.1","YP_002332517.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,42526,NA,NA,NA,NA,0,42.526
"YP_001285361.1","YP_001285361.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,43864,NA,NA,NA,NA,0,43.864
"YP_239648.1","YP_239648.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,43883,NA,NA,NA,NA,0,43.883
"YP_239571.1","YP_239571.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,42732,NA,NA,NA,NA,0,42.732
"YP_239726.1","YP_239726.1","LBR_tudor|Phage_capsid",324,84.26,0,0,"Refseq",84.26,84.26,44283,NA,NA,NA,NA,0,44.283
